stid,dsid,lat,long,name,area,source,edited,notes,avg_int,max_int,controls
11597,17377,60.500895,-150.90992,Longmere Lake,270,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",5217.5,7915,3
11598,17379,63.890855,-152.23891500000002,Lake Minchumina,266,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",6840,6840,2
11599,17381,63.986445,-145.54014999999998,Mosquito Pond,57,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",4657.5,4685,3
11600,17383,63.84225,-149.035575,Otto Lake,249,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",2825,3370,3
11601,17385,62.842885,-148.24701,Watana Triangle Pond,52,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with pub",3358.75,4895,5
11602,17387,44.919595,-88.15693999999999,Beaver Lake,3.5999999999999996,Geographic matching,2,NA,-1152.5,2400,6
11603,17389,61.810779999999994,-148.16984,Wiener Lake,295,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",9765,9765,2
11604,17391,63.44847,-162.10838,Zagoskin Lake,16,Neotoma,2,NA,3002.230769230769,11250,14
11606,17396,46.973155000000006,-94.68138,Steel Lake,23,Neotoma,2,NA,333.6666666666667,5350,31
11607,17398,41.027635000000004,-73.908375,Piermont Marsh,110,Neotoma,2,NA,11.470588235294118,715,18
11609,17402,60.216475,-159.76567,Little Swift Lake,75,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site and area with pub (Axford et al, 2004)",982.5454545454545,2390,12
11610,17404,46.144684999999996,-86.48299,Lorraine Lake,5.1,Geographic matching,2,NA,1906,2605,6
11611,17406,46.61506,-88.86036,Penegor Lake,4,Geographic matching,2,NA,-498.3333333333333,1750,7
11616,17417,25.9604,-81.45089999999999,Fakahatchee Strand Preserve State Park,35110.353855,Geographic matching,2,NA,380.54545454545456,1142,15
11617,17419,37.021744999999996,-106.45052,Cumbres Bog,0.5,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with publication (Johnson et al.), changed area",-226.42857142857142,3210,8
11620,19834,43.6774,-94.698115,Fox Lake,366.59999999999997,Geographic matching,2,NA,1968.75,2995,6
11643,17476,69.2950361111111,-143.790030555556,McCall Glacier,84,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,"Its a glacier, I measured the upper lobe.",-6.513513513513513,-4,38
11752,17731,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA,NA,NA,NA
11752,17822,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA,NA,NA,NA
11752,17724,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA,NA,NA,NA
11752,17823,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA,NA,NA,NA
11752,17821,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA,NA,NA,NA
11753,17757,33.5375,-110.885,Monitor,NA,NA,NA,NA,NA,NA,NA
11753,17725,33.5375,-110.885,Monitor,NA,NA,NA,NA,NA,NA,NA
11753,17756,33.5375,-110.885,Monitor,NA,NA,NA,NA,NA,NA,NA
11754,17734,33.5375,-110.885,Columbus,NA,NA,NA,NA,NA,NA,NA
11754,17726,33.5375,-110.885,Columbus,NA,NA,NA,NA,NA,NA,NA
11754,17815,33.5375,-110.885,Columbus,NA,NA,NA,NA,NA,NA,NA
11754,17741,33.5375,-110.885,Columbus,NA,NA,NA,NA,NA,NA,NA
11756,17746,33.5375,-110.885,Multigrade,NA,NA,NA,NA,NA,NA,NA
11756,17747,33.5375,-110.885,Multigrade,NA,NA,NA,NA,NA,NA,NA
11756,17735,33.5375,-110.885,Multigrade,NA,NA,NA,NA,NA,NA,NA
11756,17728,33.5375,-110.885,Multigrade,NA,NA,NA,NA,NA,NA,NA
11757,17748,33.5375,-110.885,Tinhorn Wash,NA,NA,NA,NA,NA,NA,NA
11757,17729,33.5375,-110.885,Tinhorn Wash,NA,NA,NA,NA,NA,NA,NA
11757,17736,33.5375,-110.885,Tinhorn Wash,NA,NA,NA,NA,NA,NA,NA
11773,17804,31.441,-108.618,Sentinel Butte,NA,NA,NA,NA,NA,NA,NA
11774,17806,32.0027777777778,-108.504166666667,Coyote Hills,NA,NA,NA,NA,NA,NA,NA
11778,17816,33.5375,-110.885,East Ruin,NA,NA,NA,NA,NA,NA,NA
11783,17820,33.5375,-110.885,Refugia Ruin,NA,NA,NA,NA,NA,NA,NA
11786,17832,20.79429,-156.475355,Kealia Pond,80.10000000000001,Geographic matching,2,NA,996.25,1680,5
11792,17859,32.28908333333335,-109.0941666666665,Peloncillo Mountains,NA,NA,NA,NA,NA,NA,NA
11804,17878,42.82814,-72.4211,HF077 Cental Plot,NA,NA,NA,NA,NA,NA,NA
11805,17880,42.82814,-72.4211,Lost Swamp,NA,NA,NA,NA,-415,5360,5
11808,17883,42.82814,-72.4211,HF077 South Plot,NA,NA,NA,NA,NA,NA,NA
11854,17945,56.81157,-132.93624,Mitkof Island,51,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Found publication, area is approximate extent of local peat environment.",-14.583333333333334,2218,13
11855,17947,46.994015000000005,-94.694575,Little Shingobee Lake,4.3,Geographic matching,2,NA,775.1428571428571,7790,22
11924,18106,41.679460000000006,-118.717135,Blue Lakes,9.7,Neotoma,2,NA,-174.66666666666666,2170,4
11950,18159,34.787665000000004,-120.586555,Mod Pond,3.5000000000000004,Geographic matching,2,NA,16,945,12
12999,19264,63.64101166666666,-171.45400999999998,Naskak,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with publication, peat exposure",-172.66666666666666,2820,7
13000,19266,63.656005,-171.553815,Aghnaghak,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Lozhkin et al, 2011), Peat exposure",-516.5714285714286,4175,8
13042,19358,48.65899,-121.04095000000001,Panther Potholes,0.4,Neotoma,2,NA,673.2142857142857,2230,15
13287,19812,44.0833333333333,-94.4166666666667,Madelia,NA,NA,NA,NA,3350,3350,2
13290,19820,48.6051,-122.90145000000001,Killebrew Lake Fen,5.3,Neotoma,2,NA,1841.8333333333333,5207,7
13348,19931,45.932,-92.36500000000001,Lone Star Lake,8.5,Geographic matching,2,NA,-70.2,870,12
13349,19933,45.900999999999996,-92.273,Lily Lake,8.3,Geographic matching,2,NA,-51.416666666666664,927,14
13350,19937,41.75738,-86.52208,Spicer Lake,1.3767420000000001,Geographic matching,2,NA,799.6875,3370,17
13377,20001,47.936655,-122.880815,Crocker Lake,26,Neotoma,2,NA,2092.6,3973,6
13382,20014,47.905425,-122.87486,Cedar Swamp,78,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, changed area (larger than given in publication)",1897,5272,7
13454,20188,57.17824,-170.24827,Lake Hill,16,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area",1861.5,5237,7
13455,20194,48.607119999999995,-103.62398999999999,Kettle Lake,3,Neotoma,2,NA,240.7608695652174,1395,47
13486,20304,37.611035,-106.843695,Hunters Lake,3.5000000000000004,Geographic matching,2,NA,1202.1,3740,11
13487,20306,45.262474999999995,-110.816305,Dailey Lake,88,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed in paper.,957.3333333333334,4300,16
13488,20316,41.26396,-123.68312,Fish Lake,9.918992,Geographic matching,2,NA,109.63636363636364,1485,34
13516,20372,60.787275,-150.83147,Swanson Fen,0.03,Neotoma,2,NA,-21.666666666666668,3700,10
13528,20397,46.565795,-86.0752,South Rhody peatland,4.5,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Unsure of loc. Confirmed area: Booth et al 2004,-96.66666666666667,3340,11
13575,20495,41.486104999999995,-123.541235,Ogaromtoc Lake,1.5,Geographic matching,2,NA,-0.03225806451612903,2100,32
13582,20512,43.60373,-82.86388,Minden Bog,8300,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed bog. Area: Booth and Jackson 2003,-39,450,12
13583,20515,41.098185,-74.63963,Lake Grinnell,20,Neotoma,2,NA,-197.85714285714286,2285,8
13627,20613,42.41874,-111.77765,Plan B Pond,2.5,Neotoma,2,NA,789.0714285714286,4860,15
13628,20616,39.765005,-107.34582499999999,Bison Lake,19.6,Geographic matching,2,NA,-1.266666666666689,5295,19
13629,20618,42.56725,-71.95695,Quag Pond,0.42331599999999997,Geographic matching,2,NA,17.857142857142858,143,17
13630,20620,42.422200000000004,-71.58734999999999,Little Bolton,7.1,Geographic matching,2,NA,-27.46153846153846,380,27
13633,20627,42.55585,-72.01640499999999,Snake Pond,2.4,Geographic matching,2,NA,-0.888888888888889,670,11
13635,20631,42.5604,-72.513,Lake Pleasant,21.9,Geographic matching,2,NA,82.625,500,17
13658,20678,41.382000000000005,-120.2205,Patterson Lake,8.5,Geographic matching,2,NA,-2.625,2270,17
13671,20758,42.022000000000006,-123.459,Bolan Lake,5.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Looks fine,320,7676,24
13680,20833,36.047665,-106.510525,Chihuahueños Bog,2.3,Neotoma,2,NA,15.555555555555555,3840,10
13683,20838,38.074380000000005,-111.57115,Purple Lake,5.945531,Geographic matching,2,NA,-128.8125,3000,17
13690,20872,66.068205,-145.405555,Screaming Lynx Lake,3.1,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Looks fine,-7.713128381606351e-16,1465,39
13695,20883,46.51655,-114.683705,Star Meadows,3.2,Neotoma,2,NA,9466.153846153846,17630,14
13714,20922,41.37778,-106.255405,East Glacier Lake,2.9,Neotoma,2,NA,-76,4770,7
13897,21314,60.530125,-145.45421,Corser Bog,31,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (nichols et al , 2014), changed area",-46.07142857142857,1760,15
13906,21372,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21379,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",NA,NA,NA
13906,21357,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21338,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21353,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21349,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21334,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21376,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21365,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21342,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13906,21361,43.09,-118.7535,"Graben Dome, Diamond Craters",96,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with Google Earth",-999,-999,1
13907,21383,43.10736,-118.804355,"Nolf Crater, Diamond Craters",23,data/by_hand/claire_data/dataset_1.5.shp,2,"Volcanic, confirmed with USGS",-999,-999,1
13920,21415,39.672830000000005,-115.77398,Newark Valley Pond,78,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, Confirmed site with Mensing, et al. 2008",-964.2,2970,7
13922,21418,39.25318,-117.1655,Kingston Meadow,84,data/by_hand/claire_data/dataset_1.5.shp,2,"Meadow, confirmed with Mensing, et al. 2008",646.4444444444445,1630,10
13923,21422,42.032084999999995,-123.014855,Upper Squaw Lake,7.2,Neotoma,2,NA,308,578,7
14044,21800,37.426410000000004,-89.37886499999999,Grassy Lake,141.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site, changed area (varies seasonally)",5,513,8
14071,21942,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,322,322,2
14071,21909,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,341,341,2
14071,21931,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,152,156,4
14071,21905,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,335,338,3
14071,21940,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,167.33333333333334,290,4
14071,21893,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,978,978,5
14071,21944,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,238.5,400,3
14071,21907,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA,229.2,350,6
14147,22080,35.2085,-106.312,Paa-ko,NA,NA,NA,NA,NA,NA,NA
14147,22083,35.2085,-106.312,Paa-ko,NA,NA,NA,NA,NA,NA,NA
14147,22082,35.2085,-106.312,Paa-ko,NA,NA,NA,NA,NA,NA,NA
14147,22085,35.2085,-106.312,Paa-ko,NA,NA,NA,NA,NA,NA,NA
14147,22081,35.2085,-106.312,Paa-ko,NA,NA,NA,NA,NA,NA,NA
14150,22088,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA,NA,NA,NA
14150,22090,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA,NA,NA,NA
14150,22092,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA,NA,NA,NA
14150,22089,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA,NA,NA,NA
14150,22091,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA,NA,NA,NA
14150,22093,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA,NA,NA,NA
14155,22103,36.34462,-84.968925,Upper Cumberland Plateau Pond,NA,NA,NA,NA,-538,2936,4
14222,22238,29.987724999999998,-84.447055,Ochlockonee River,NA,NA,NA,NA,-1507.5,1595,3
14239,22265,65.60439,-163.19538,Imuruk Lake,8029,Neotoma,2,NA,NA,NA,NA
14242,22270,65.61756,-163.206365,Imuruk Lake Low Terrace,8029,Neotoma,2,NA,NA,NA,NA
14243,22271,65.638595,-163.22902499999998,Imuruk Lake Intermediate Silt Terrace,8029,Neotoma,2,NA,NA,NA,NA
14246,22277,65.64992000000001,-163.181475,Imuruk Lake Intermediate Terrace,8029,Neotoma,2,NA,NA,NA,NA
14254,22294,67.672355,-165.910035,Kotzebue Sound,8029,Neotoma,2,NA,NA,NA,NA
14256,22299,63.47766,-170.11376,Flora Lake,32,Neotoma,2,NA,NA,NA,NA
14287,22369,44.33712,-68.193395,The Bowl,9,Neotoma,2,NA,NA,NA,NA
14288,22370,44.40811,-68.269315,Lake Wood,8,Neotoma,2,NA,NA,NA,NA
14290,22374,42.57534,-72.890615,Hawley Bog,2,Neotoma,2,NA,NA,NA,NA
14291,22376,42.173985,-72.70505,Round Pond,2,Neotoma,2,NA,3638.5,6297,3
14293,22379,63.187032,-147.598854,Upper Susitna River Valley,40,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Blong, 2016",-26.5,5220,3
14294,22380,61.51572166666665,-144.438675,Chitina,NA,NA,NA,NA,NA,NA,NA
14295,22381,61.536155,-144.393825,Kotsina Delta,167,data/by_hand/claire_data/dataset_1.5.shp,2,"Fluvial, confirmed with Google Earth",NA,NA,NA
14296,22382,61.72579,-144.96211499999998,Willow Creek,NA,NA,NA,NA,NA,NA,NA
14297,22383,62.301095000000004,-145.33951000000002,Gakona Bluff,NA,NA,NA,NA,NA,NA,NA
14298,22384,61.77697,-144.58831500000002,Dadina River,NA,NA,NA,NA,NA,NA,NA
14299,22385,62.79238,-143.989565,Ahtell Creek,NA,NA,NA,NA,NA,NA,NA
14300,22386,62.247885,-146.90094,Tyone Creek,NA,NA,NA,NA,NA,NA,NA
14301,22387,62.215305,-146.828195,Blue Lake,163,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",NA,NA,NA
14302,22388,62.094120000000004,-146.29652,Trapper's Den,NA,NA,NA,NA,NA,NA,NA
14306,22394,61.987645,-146.94729,Little Nelchina River,NA,NA,NA,NA,NA,NA,NA
14307,22395,61.869960000000006,-146.038685,St. Anne Lake,313,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",NA,NA,NA
14308,22397,39.67664,-105.60406,Doolittle Ranch Meadow,16,Neotoma,2,NA,1680.5,2631,3
14310,22400,39.65822,-105.603265,Echo Lake,9.2,Neotoma,2,NA,-1132,8680,5
14314,22407,44.76661,-121.779155,Breitenbush Lake,26.3,Neotoma,2,NA,-999,-999,7
14327,22423,33.723124999999996,-112.22548499999999,Rock Springs,NA,NA,NA,NA,NA,NA,NA
14450,22614,33.90817,-112.142685,Skunk Creek Headwaters,NA,NA,NA,NA,NA,NA,NA
14453,22619,33.644415,-112.19315499999999,Hohokam Site,NA,NA,NA,NA,NA,NA,NA
14453,22621,33.644415,-112.19315499999999,Hohokam Site,NA,NA,NA,NA,NA,NA,NA
14453,22620,33.644415,-112.19315499999999,Hohokam Site,NA,NA,NA,NA,NA,NA,NA
14632,22948,35.56948,-106.106515,Leonora Curtin,7,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed site and area with santafebotanicalgarden.org",298.3333333333333,355,6
14640,22969,41.499845,-106.367885,Long Lake,97,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",1045.7,2950,11
15901,24475,26.956874444444452,-81.13609,Fort Center,NA,NA,NA,NA,NA,NA,NA
15989,24665,29.76624,-94.70819499999999,Trinity River bayhead,117,data/by_hand/claire_data/dataset_1.5.shp,2,"Fluvial/Marine, confirmed with Anderson, et al. 2008",650,860,3
16003,24686,29.672530000000002,-94.78268,Trinity River Valley,NA,NA,NA,NA,-2193.3333333333335,1170,5
16025,24725,27.78852166666665,-97.34436,Corpus Christi Bay,252,data/by_hand/claire_data/dataset_1.5.shp,2,"Marine, confirmed with Google Earth",NA,NA,NA
16313,25306,43.21822,-83.45983,Otter Lake,27.5,Neotoma,2,NA,-999,-999,5
16330,25340,33.35003,-79.3447,"Waccamaw River, Turkey Creek Oligohaline Marsh",35,data/by_hand/claire_data/dataset_1.5.shp,1,"Marsh, Confrimed site with Jones, et al. 2017",298.7142857142857,1040,8
16332,25349,33.34001,-79.34166,"Waccamaw River, Turkey Creek, Heavily Salt Impacted Swamp",51,data/by_hand/claire_data/dataset_1.5.shp,2,"Marsh, confirmed site with Jones, et al. 2017",-150,1650,6
16341,25368,33.422823,-79.207996,"Waccamaw River, Butler Island, Moderately Salt Impacted",255,data/by_hand/claire_data/dataset_1.5.shp,2,"Terrestrial, Confirmed site with Jones, et al. 2017",248.2,660,6
16384,25491,24.90197,-80.699085,Lignumvitae Key,3,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed site with Neotoma",-999,-999,7
16396,25514,25.267035,-80.90641,East Whitewater Bay,107,data/by_hand/claire_data/dataset_1.5.shp,1,"Marsh, assumed to be the right location from Kaplan 2003",361.57142857142856,1770,8
16448,25605,24.959505,-80.630165,Cotton Key,14,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",3471,3471,2
16450,25609,25.823515,-80.56772000000001,Water Conservation Area 3B,237,data/by_hand/claire_data/dataset_1.5.shp,2,"Marsh, confirmed with Google Earth",2516.5,4990,3
16455,25683,25.93942,-80.59845,Levee L67A,290,data/by_hand/claire_data/dataset_1.5.shp,1,"Marsh, confirmed with Google Earth, measured the area between the two levees",1771.5,3500,3
16466,25749,25.613644999999998,-80.74264500000001,Rocky Glades,NA,NA,NA,NA,820.5,4100,7
16717,26572,40.7075,-74.4645,Great Swamp (Highbush Blueberry),NA,NA,NA,NA,NA,NA,NA
16718,26574,40.719,-74.42500000000001,Great Swamp (Red Maple Swamp),NA,NA,NA,NA,NA,NA,NA
16741,26630,39.156414999999996,-120.04142999999999,Lake Tahoe,49500,Neotoma,2,NA,-999,-999,4
16766,26673,39.081105,-75.44382999999999,St. Jones River (SJB6),112,data/by_hand/claire_data/dataset_1.5.shp,2,"Fluvial/Wetland, confirmed with Wilson, 2005",-999,-999,3
16767,26675,39.092015,-75.45265,St. Jones River (SJC6),112,data/by_hand/claire_data/dataset_1.5.shp,2,"Fluvial/Wetland, confirmed with Wilson, 2005",-999,-999,3
17914,39749,43.82946,-74.848885,Big Moose Lake,520.5,Neotoma,2,NA,2.8914285714285715,101.30000000000001,71
18833,32258,40.73695,-99.0293,Kearney McKean-2,NA,NA,NA,NA,655,655,2
22558,39181,41.349465,-70.66915,Black Point Pond,23.5,Neotoma,2,NA,-999,-999,2
22562,39190,41.368725,-70.64218,Deep Bottom Cove,301.2,Neotoma,2,NA,348,348,2
22563,39192,41.375955000000005,-70.66803999999999,Muddy Cove Pond,301.2,Neotoma,2,NA,-765,-348,3
22566,39198,39.117104999999995,-75.501695,St. Jones River (RPC2),NA,NA,NA,NA,NA,NA,NA
22581,39221,41.359610000000004,-70.63147000000001,Long Cove Pond,32,Neotoma,2,NA,-999,-999,2
22651,39348,41.358695,-70.612455,Watcha Pond,24.7,Neotoma,2,NA,-999,-999,3
22655,39355,41.357865000000004,-70.58413999999999,Jobs Neck Pond,23.9,Neotoma,2,NA,565,782,3
22750,39474,46.31848,-69.06141,Mathews Pond,7.4,Neotoma,2,NA,-999,-999,7
23458,40519,41.37585,-70.56858,Jane's Cove,632.8,Neotoma,2,NA,-1160,1460,4
23501,40591,41.369905,-70.55215,Mashacket Cove,632.8,Neotoma,2,NA,-999,-999,3
23506,40600,41.358875,-70.539395,Slough Cove,632.8,Neotoma,2,NA,-999,-999,3
23512,40620,41.428264999999996,-70.60189,Lagoon Pond,236,Neotoma,2,NA,1790,1790,3
23515,40625,41.458815,-70.62957,Lake Tashmoo,109.3,Neotoma,2,NA,235,348,3
23535,40666,41.43051,-70.69572500000001,Cedar Tree Neck Bog,3,Neotoma,2,NA,2657.3333333333335,6980,4
23579,40791,42.377775,-73.09478,Benson Pond,2.72,Neotoma,2,NA,1071.1666666666667,3320,13
23580,40793,42.620059999999995,-71.086805,Berry Pond,1.52,Neotoma,2,NA,1228.1,3590,11
23581,40795,41.327855,-70.79269500000001,Black Pond,1.35,Neotoma,2,NA,743.3333333333334,2250,13
23582,40797,41.472,-70.76567,Blaney's Pond,1,Neotoma,2,NA,97.23076923076923,2300,14
23583,40799,42.08019,-71.96105,Blood Pond,8.44,Neotoma,2,NA,930.7333333333333,1830,16
23586,40803,41.564035000000004,-70.63573,Deep-Falmouth Pond,1,Neotoma,2,NA,805.5625,2760,17
23609,40844,41.88215,-71.012,Deep-Taunton Pond,1.77,Neotoma,2,NA,747.9444444444445,3600,19
23614,40854,42.17535,-72.70179999999999,Doe Pond,1.48,Neotoma,2,NA,1003.8181818181819,2250,14
23625,40875,42.10864,-73.43719999999999,Guilder Pond,6.3,Neotoma,2,NA,1275.9,3250,11
23647,40914,44.36035,-72.37295,Knob Hill Pond,6.8,Neotoma,2,NA,857.2142857142857,2430,15
23691,40988,42.67595,-72.19284999999999,Little Royalston Pond,4,Neotoma,2,NA,1508.5714285714287,2970,10
